Order_Number,State_Code,Customer_Name,Order_Date,Status,Product,Category,Brand,Cost,Sales,Quantity,Total_Cost,Total_Sales,Assigned Supervisor,Profit
139531.0,TN,Chandrakant Kasbe,27/03/2020,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,2.0,1200.0,1560.0,Roshan Kumar,360.0
139532.0,TR,Rohan Kale,27/03/2020,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Aarvi Gupta,3150.0
139533.0,AN,Aniruddha Kekapure,27/03/2020,Shipped,6 TB HDD,HDD,Western Digital,6500.0,8450.0,3.0,19500.0,25350.0,Vijay Singh,5850.0
139534.0,CH,Aslam Raza,27/03/2020,Order,261 GB SSD,SSD,Samsung,4500.0,5850.0,1.0,4500.0,5850.0,Aadil Khan,1350.0
139535.0,DH,Roshan Zameer,27/03/2020,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Advika Joshi,10200.0
139536.0,DH,Rakesh Kumar Sharma,27/03/2020,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,1.0,12500.0,16250.0,Ajay Sharma,3750.0
139537.0,DH,Shivanand Sahani,27/03/2020,Shipped,13 GB DDR4 RAM,NIC,Hynix,3500.0,4550.0,2.0,7000.0,9100.0,Roshan Kumar,2100.0
139538.0,DH,Kunal Patra,27/03/2020,Order,BTX motherboard,Printer,Gigabyte,4500.0,5850.0,3.0,13500.0,17550.0,Aarvi Gupta,4050.0
139539.0,DH,Bijendra,27/03/2020,Processing,8 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,4.0,8400.0,10920.0,Vijay Singh,2520.0
139540.0,DH,Kranti Bheke,27/03/2020,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,3.0,3450.0,4485.0,Aadil Khan,1035.0
139541.0,PB,Jagdeep,27/03/2020,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,4.0,1400.0,1820.0,Advika Joshi,420.0
139542.0,RJ,Adhir Samal,27/03/2020,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,4.0,38000.0,49400.0,Ajay Sharma,11400.0
139543.0,SK,Dannana Jhammi,27/03/2020,Processing,7 TB HDD,HDD,Western Digital,10000.0,13000.0,2.0,20000.0,26000.0,Roshan Kumar,6000.0
139544.0,TN,Vipin Kumar,27/03/2020,Delivered,517 GB M.2,SSD,Samsung,6500.0,8450.0,4.0,26000.0,33800.0,Aarvi Gupta,7800.0
139545.0,TR,Ranjeet Kumar,27/03/2020,Shipped,RYZEN 3rd gen. 3505,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Vijay Singh,5100.0
139546.0,UK,Sajal Singhal,27/03/2020,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Aadil Khan,6300.0
139547.0,UP,Akhilesh Kumar,27/03/2020,Processing,21 GB DDR4 RAM,NIC,Hynix,6550.0,8515.0,2.0,13100.0,17030.0,Advika Joshi,3930.0
139548.0,WB,Suvankar Chakraborty,27/03/2020,Delivered,Standard ATX motherboard,Printer,Gigabyte,7650.0,9945.0,2.0,15300.0,19890.0,Ajay Sharma,4590.0
,,,,,,,,,,,,,,
139549.0,TN,Suvankar Adhikary,27/03/2020,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Aarvi Gupta,1035.0
139550.0,TR,Rahul Kumar Prajapati,27/03/2020,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,1.0,850.0,1105.0,Vijay Singh,255.0
139551.0,AN,Sagar Jeur,27/03/2020,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,4.0,2600.0,3380.0,Aadil Khan,780.0
139552.0,CH,Rhushikesh Mane,27/03/2020,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,1.0,7500.0,9750.0,Advika Joshi,2250.0
139553.0,DH,Ashish Kumar,27/03/2020,Shipped,7 TB HDD,HDD,Seagate,10000.0,13000.0,1.0,10000.0,13000.0,Ajay Sharma,3000.0
139554.0,DD,Javed Akhter,27/03/2020,Order,6 TB SSD,SSD,Samsung,10500.0,13650.0,3.0,31500.0,40950.0,Roshan Kumar,9450.0
139555.0,DL,Haridas Balraj,27/03/2020,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aarvi Gupta,2550.0
139556.0,LD,Kundan Kumar,27/03/2020,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Vijay Singh,6300.0
139557.0,PY,Atif Siddiqui,27/03/2020,Shipped,9 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,2.0,3360.0,4368.0,Aadil Khan,1008.0
139558.0,OR,Aditya Agarwal,27/03/2020,Order,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Advika Joshi,5886.0
139559.0,PB,Firdoush Jabee,27/03/2020,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Ajay Sharma,2412.0
,,,,,,,,,,,,,,
139560.0,RJ,Jay Prakash Kumar,27/03/2020,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Aarvi Gupta,9900.0
139561.0,SK,Ashish Pandey,27/03/2020,Shipped,13 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Vijay Singh,3180.0
139562.0,TN,Ajay Sharma,28/03/2020,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,4.0,50200.0,65260.0,Aadil Khan,15060.0
139563.0,TR,Moinuddin Saifi,28/03/2020,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,1.0,14500.0,18850.0,Advika Joshi,4350.0
139564.0,UK,Ramkrishna Das Adhikary,28/03/2020,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Ajay Sharma,960.0
139565.0,UP,Ranjeet Mandal,28/03/2020,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,2.0,1200.0,1560.0,Roshan Kumar,360.0
139566.0,UP,Ashwini Adsare,28/03/2020,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Aarvi Gupta,3150.0
139567.0,UP,Rajesh Variya,28/03/2020,Processing,7 TB HDD,HDD,Western Digital,6500.0,8450.0,4.0,26000.0,33800.0,Vijay Singh,7800.0
139568.0,UP,Amit Singh,28/03/2020,Delivered,262 GB SSD,SSD,Samsung,4500.0,5850.0,2.0,9000.0,11700.0,Aadil Khan,2700.0
139569.0,UP,Vinod Mehta,28/03/2020,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Advika Joshi,7650.0
139570.0,UP,Jignesh Mhatre,28/03/2020,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,2.0,25000.0,32500.0,Ajay Sharma,7500.0
139571.0,UP,Rahul Kashyap,28/03/2020,Processing,14 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,4.0,14000.0,18200.0,Roshan Kumar,4200.0
139572.0,UP,Mohammed Abdul Kaleem,28/03/2020,Delivered,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Aarvi Gupta,2700.0
139573.0,UP,Chandrakant Kasbe,28/03/2020,Shipped,9 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,1.0,2100.0,2730.0,Vijay Singh,630.0
139574.0,LD,Rohan Kale,28/03/2020,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,1.0,1150.0,1495.0,Aadil Khan,345.0
139575.0,PY,Aniruddha Kekapure,28/03/2020,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,2.0,700.0,910.0,Advika Joshi,210.0
139576.0,OR,Aslam Raza,28/03/2020,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,2.0,19000.0,24700.0,Ajay Sharma,5700.0
139577.0,PB,Roshan Zameer,28/03/2020,Shipped,8 TB HDD,HDD,Western Digital,10000.0,13000.0,4.0,40000.0,52000.0,Roshan Kumar,12000.0
139578.0,RJ,Rakesh Kumar Sharma,28/03/2020,Order,518 GB M.2,SSD,Samsung,6500.0,8450.0,3.0,19500.0,25350.0,Aarvi Gupta,5850.0
139579.0,SK,Shivanand Sahani,28/03/2020,Processing,RYZEN 3rd gen. 3506,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Vijay Singh,10200.0
139580.0,TN,Kunal Patra,28/03/2020,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Aadil Khan,8400.0
139581.0,TR,Bijendra,28/03/2020,Shipped,22 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Advika Joshi,1965.0
139582.0,UK,Kranti Bheke,28/03/2020,Order,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Ajay Sharma,2295.0
139583.0,UP,Jagdeep,28/03/2020,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Roshan Kumar,345.0
139584.0,WB,Adhir Samal,28/03/2020,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,4.0,3400.0,4420.0,Aarvi Gupta,1020.0
139585.0,TN,Dannana Jhammi,28/03/2020,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,1.0,650.0,845.0,Vijay Singh,195.0
139586.0,TR,Vipin Kumar,28/03/2020,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,3.0,22500.0,29250.0,Aadil Khan,6750.0
139587.0,AN,Ranjeet Kumar,28/03/2020,Processing,8 TB HDD,HDD,Seagate,10000.0,13000.0,1.0,10000.0,13000.0,Advika Joshi,3000.0
139588.0,CH,Sajal Singhal,28/03/2020,Delivered,7 TB SSD,SSD,Samsung,10500.0,13650.0,1.0,10500.0,13650.0,Ajay Sharma,3150.0
139589.0,DH,Akhilesh Kumar,28/03/2020,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Roshan Kumar,5100.0
139590.0,DD,Suvankar Chakraborty,28/03/2020,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Aarvi Gupta,8400.0
139591.0,DL,Suvankar Adhikary,28/03/2020,Processing,10 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,1.0,1680.0,2184.0,Vijay Singh,504.0
139592.0,LD,Rahul Kumar Prajapati,28/03/2020,Delivered,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Aadil Khan,5886.0
139593.0,PY,Sagar Jeur,28/03/2020,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Advika Joshi,2412.0
139594.0,AP,Rhushikesh Mane,28/03/2020,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,1.0,8250.0,10725.0,Ajay Sharma,2475.0
139595.0,AR,Ashish Kumar,28/03/2020,Processing,14 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,3.0,7950.0,10335.0,Roshan Kumar,2385.0
139596.0,AS,Javed Akhter,28/03/2020,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,4.0,50200.0,65260.0,Aarvi Gupta,15060.0
139597.0,BR,Haridas Balraj,28/03/2020,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,1.0,14500.0,18850.0,Vijay Singh,4350.0
139598.0,CG,Kundan Kumar,28/03/2020,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Aadil Khan,960.0
139599.0,GA,Atif Siddiqui,28/03/2020,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Advika Joshi,720.0
139600.0,GJ,Aditya Agarwal,29/03/2020,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,3.0,31500.0,40950.0,Ajay Sharma,9450.0
139601.0,HR,Firdoush Jabee,29/03/2020,Shipped,8 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Roshan Kumar,3900.0
139602.0,HP,Jay Prakash Kumar,29/03/2020,Order,263 GB SSD,SSD,Samsung,4500.0,5850.0,1.0,4500.0,5850.0,Aarvi Gupta,1350.0
139603.0,JK,Ashish Pandey,29/03/2020,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Vijay Singh,10200.0
139604.0,JH,Ajay Sharma,29/03/2020,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Aadil Khan,11250.0
139605.0,KA,Moinuddin Saifi,29/03/2020,Shipped,15 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,1.0,3500.0,4550.0,Advika Joshi,1050.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
139606.0,KL,Ramkrishna Das Adhikary,29/03/2020,Order,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,1.0,4500.0,5850.0,Vijay Singh,1350.0
139607.0,MP,Ranjeet Mandal,29/03/2020,Processing,10 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,1.0,2100.0,2730.0,Aadil Khan,630.0
139608.0,MH,Ashwini Adsare,29/03/2020,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,2.0,2300.0,2990.0,Advika Joshi,690.0
139609.0,MN,Rajesh Variya,29/03/2020,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,1.0,350.0,455.0,Ajay Sharma,105.0
139610.0,ML,Amit Singh,29/03/2020,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,3.0,28500.0,37050.0,Roshan Kumar,8550.0
139611.0,MZ,Vinod Mehta,29/03/2020,Processing,9 TB HDD,HDD,Western Digital,10000.0,13000.0,4.0,40000.0,52000.0,Aarvi Gupta,12000.0
139612.0,NL,Jignesh Mhatre,29/03/2020,Delivered,519 GB M.2,SSD,Samsung,6500.0,8450.0,3.0,19500.0,25350.0,Vijay Singh,5850.0
139613.0,OR,Rahul Kashyap,29/03/2020,Shipped,RYZEN 3rd gen. 3507,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aadil Khan,2550.0
139614.0,PB,Mohammed Abdul Kaleem,29/03/2020,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Advika Joshi,4200.0
139615.0,RJ,Chandrakant Kasbe,29/03/2020,Processing,23 GB DDR4 RAM,Computer Case,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Ajay Sharma,1965.0
139616.0,SK,Rohan Kale,29/03/2020,Delivered,Standard ATX motherboard,Mouse,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Roshan Kumar,9180.0
139617.0,TN,Aniruddha Kekapure,29/03/2020,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Aarvi Gupta,1035.0
139618.0,TR,Aslam Raza,29/03/2020,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,1.0,850.0,1105.0,Vijay Singh,255.0
139619.0,UK,Roshan Zameer,29/03/2020,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Aadil Khan,585.0
139620.0,UP,Rakesh Kumar Sharma,29/03/2020,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,1.0,7500.0,9750.0,Advika Joshi,2250.0
139621.0,WB,Shivanand Sahani,29/03/2020,Shipped,9 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Ajay Sharma,12000.0
139622.0,TN,Kunal Patra,29/03/2020,Order,8 TB SSD,SSD,Samsung,10500.0,13650.0,1.0,10500.0,13650.0,Roshan Kumar,3150.0
139623.0,TR,Bijendra,29/03/2020,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aarvi Gupta,10200.0
139624.0,TR,Kranti Bheke,29/03/2020,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Vijay Singh,8400.0
139625.0,TR,Jagdeep,29/03/2020,Shipped,11 GB DDR4 Ram,Computer Case,Hynix,1680.0,2184.0,1.0,1680.0,2184.0,Aadil Khan,504.0
139626.0,TR,Adhir Samal,29/03/2020,Order,Micro ATX motherboard,Mouse,MSI,6540.0,8502.0,1.0,6540.0,8502.0,Advika Joshi,1962.0
139627.0,TR,Dannana Jhammi,29/03/2020,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,4.0,10720.0,13936.0,Ajay Sharma,3216.0
139628.0,TR,Vipin Kumar,29/03/2020,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Roshan Kumar,9900.0
139629.0,LD,Ranjeet Kumar,29/03/2020,Shipped,15 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Aarvi Gupta,3180.0
139630.0,PY,Sajal Singhal,29/03/2020,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,1.0,12550.0,16315.0,Vijay Singh,3765.0
139631.0,AP,Akhilesh Kumar,29/03/2020,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,1.0,14500.0,18850.0,Aadil Khan,4350.0
139632.0,AR,Suvankar Chakraborty,29/03/2020,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,2.0,1600.0,2080.0,Advika Joshi,480.0
139633.0,AS,Suvankar Adhikary,29/03/2020,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,1.0,600.0,780.0,Ajay Sharma,180.0
139634.0,BR,Rahul Kumar Prajapati,29/03/2020,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,2.0,21000.0,27300.0,Roshan Kumar,6300.0
139635.0,CG,Sagar Jeur,29/03/2020,Processing,9 TB HDD,HDD,Western Digital,6500.0,8450.0,1.0,6500.0,8450.0,Aarvi Gupta,1950.0
139636.0,GA,Rhushikesh Mane,29/03/2020,Delivered,264 GB SSD,SSD,Samsung,4500.0,5850.0,1.0,4500.0,5850.0,Vijay Singh,1350.0
139637.0,GJ,Ashish Kumar,29/03/2020,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Aadil Khan,7650.0
139638.0,HR,Javed Akhter,29/03/2020,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Advika Joshi,11250.0
139639.0,HP,Haridas Balraj,29/03/2020,Processing,16 GB DDR4 RAM,NIC,Hynix,3500.0,4550.0,3.0,10500.0,13650.0,Ajay Sharma,3150.0
139640.0,JK,Kundan Kumar,29/03/2020,Delivered,BTX motherboard,Printer,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Roshan Kumar,2700.0
139641.0,JH,Atif Siddiqui,29/03/2020,Shipped,11 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,2.0,4200.0,5460.0,Aarvi Gupta,1260.0
139642.0,KA,Aditya Agarwal,29/03/2020,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Vijay Singh,1380.0
139643.0,KL,Firdoush Jabee,29/03/2020,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,3.0,1050.0,1365.0,Aadil Khan,315.0
139644.0,MP,Jay Prakash Kumar,29/03/2020,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,3.0,28500.0,37050.0,Advika Joshi,8550.0
139645.0,MH,Ashish Pandey,29/03/2020,Shipped,10 TB HDD,HDD,Western Digital,10000.0,13000.0,4.0,40000.0,52000.0,Ajay Sharma,12000.0
139646.0,MN,Ajay Sharma,29/03/2020,Order,520 GB M.2,SSD,Samsung,6500.0,8450.0,2.0,13000.0,16900.0,Roshan Kumar,3900.0
139647.0,ML,Moinuddin Saifi,29/03/2020,Processing,RYZEN 3rd gen. 3508,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aarvi Gupta,10200.0
139648.0,MZ,Ramkrishna Das Adhikary,29/03/2020,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Vijay Singh,8400.0
139649.0,NL,Ranjeet Mandal,29/03/2020,Shipped,24 GB DDR4 RAM,NIC,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Aadil Khan,1965.0
139650.0,OR,Ashwini Adsare,29/03/2020,Order,Standard ATX motherboard,Printer,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Advika Joshi,2295.0
139651.0,PB,Rajesh Variya,29/03/2020,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Ajay Sharma,1035.0
139652.0,RJ,Amit Singh,29/03/2020,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,3.0,2550.0,3315.0,Roshan Kumar,765.0
139653.0,SK,Vinod Mehta,29/03/2020,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,1.0,650.0,845.0,Aarvi Gupta,195.0
139654.0,TN,Jignesh Mhatre,29/03/2020,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,3.0,22500.0,29250.0,Vijay Singh,6750.0
139655.0,TR,Rahul Kashyap,29/03/2020,Processing,10 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Aadil Khan,12000.0
139656.0,UK,Mohammed Abdul Kaleem,29/03/2020,Delivered,9 TB SSD,SSD,Samsung,10500.0,13650.0,2.0,21000.0,27300.0,Advika Joshi,6300.0
139657.0,UP,Chandrakant Kasbe,29/03/2020,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Ajay Sharma,7650.0
139658.0,WB,Rohan Kale,29/03/2020,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Roshan Kumar,8400.0
139659.0,TN,Aniruddha Kekapure,29/03/2020,Processing,12 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Aarvi Gupta,2016.0
139660.0,TR,Aslam Raza,29/03/2020,Delivered,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Vijay Singh,5886.0
139661.0,AN,Roshan Zameer,29/03/2020,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Aadil Khan,2412.0
139662.0,CH,Rakesh Kumar Sharma,29/03/2020,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Advika Joshi,9900.0
139663.0,DH,Shivanand Sahani,29/03/2020,Processing,16 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,2.0,5300.0,6890.0,Ajay Sharma,1590.0
139664.0,DD,Kunal Patra,29/03/2020,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,2.0,25100.0,32630.0,Roshan Kumar,7530.0
139665.0,DL,Bijendra,29/03/2020,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Aarvi Gupta,8700.0
139666.0,LD,Kranti Bheke,29/03/2020,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Vijay Singh,960.0
139667.0,PY,Jagdeep,29/03/2020,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,3.0,1800.0,2340.0,Aadil Khan,540.0
139668.0,AP,Adhir Samal,29/03/2020,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Advika Joshi,3150.0
139669.0,AR,Dannana Jhammi,29/03/2020,Shipped,10 TB HDD,HDD,Western Digital,6500.0,8450.0,4.0,26000.0,33800.0,Ajay Sharma,7800.0
139670.0,AS,Vipin Kumar,29/03/2020,Order,265 GB SSD,SSD,Samsung,4500.0,5850.0,1.0,4500.0,5850.0,Roshan Kumar,1350.0
139671.0,BR,Ranjeet Kumar,29/03/2020,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aarvi Gupta,5100.0
139672.0,CG,Sajal Singhal,29/03/2020,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Vijay Singh,11250.0
139673.0,GA,Akhilesh Kumar,29/03/2020,Shipped,17 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,2.0,7000.0,9100.0,Aadil Khan,2100.0
139674.0,GJ,Suvankar Chakraborty,29/03/2020,Order,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,3.0,13500.0,17550.0,Advika Joshi,4050.0
139675.0,HR,Suvankar Adhikary,29/03/2020,Processing,12 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,3.0,6300.0,8190.0,Ajay Sharma,1890.0
139676.0,HP,Rahul Kumar Prajapati,29/03/2020,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Roshan Kumar,1380.0
139677.0,JK,Sagar Jeur,29/03/2020,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,3.0,1050.0,1365.0,Aarvi Gupta,315.0
139678.0,JH,Rhushikesh Mane,29/03/2020,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,1.0,9500.0,12350.0,Vijay Singh,2850.0
139679.0,KA,Ashish Kumar,29/03/2020,Processing,11 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Aadil Khan,3000.0
139680.0,KL,Javed Akhter,29/03/2020,Delivered,521 GB M.2,SSD,Samsung,6500.0,8450.0,1.0,6500.0,8450.0,Advika Joshi,1950.0
139681.0,MP,Haridas Balraj,29/03/2020,Shipped,RYZEN 3rd gen. 3509,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma,5100.0
139682.0,MH,Kundan Kumar,29/03/2020,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Roshan Kumar,8400.0
139683.0,MH,Atif Siddiqui,29/03/2020,Processing,25 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Aarvi Gupta,1965.0
139684.0,MH,Aditya Agarwal,29/03/2020,Delivered,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Vijay Singh,2295.0
139685.0,MH,Firdoush Jabee,29/03/2020,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Aadil Khan,345.0
139686.0,MH,Jay Prakash Kumar,29/03/2020,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,2.0,1700.0,2210.0,Advika Joshi,510.0
139687.0,MH,Ashish Pandey,29/03/2020,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Ajay Sharma,585.0
139688.0,MH,Ajay Sharma,29/03/2020,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Roshan Kumar,9000.0
139689.0,MH,Moinuddin Saifi,29/03/2020,Shipped,11 TB HDD,HDD,Seagate,10000.0,13000.0,2.0,20000.0,26000.0,Aarvi Gupta,6000.0
